Bdataset_number/I:physics_short/C:crossSection_pb/D:kFactor/D:genFiltEff/D:crossSectionTotalRelUncertUP/D
#1;95;0cid/I:name/C:xsec/F:kfac/F:eff/F:relunc/F
# cross-sections are in pb
# DSID	xsec	           k-fac	   eff		      rel. unc.
##########################################################################################################################
# ttbar
362857   250.81            1.0             3.9208E-01         0.0    
362858   244.49            1.0             3.9089E-01         0.0    
362859   248.57            1.0             3.9439E-01         0.0    
362860   194.16            1.0             3.9717E-01         0.0    
362861   332.17            1.0             3.8742E-01         0.0    
362862   219.71            1.0             3.9258E-01         0.0    
362863   295.73            1.0             3.9381E-01         0.0    
362864   237.94            1.0             3.9285E-01         0.0    
362865   250.86            1.0             3.9158E-01         0.0    
362866   244.48            1.0             3.9067E-01         0.0    
362867   248.79            1.0             3.9393E-01         0.0    
362868   194.08            1.0             3.9649E-01         0.0    
362869   331.87            1.0             3.8747E-01         0.0    
362870   219.9             1.0             3.9245E-01         0.0    
362871   296.2             1.0             3.9313E-01         0.0    
362872   13.535            1.0             3.8648E-01         0.0    
362873   13.621            1.0             3.8625E-01         0.0    
362874   12.94             1.0             3.8582E-01         0.0    
362875   14.381            1.0             3.8719E-01         0.0    
362876   10.459            1.0             3.9033E-01         0.0    
362877   18.808            1.0             3.8128E-01         0.0    
362878   12.569            1.0             3.8704E-01         0.0    
362879   15.702            1.0             3.8678E-01         0.0    
362880   13.513            1.0             3.8695E-01         0.0    
362881   13.484            1.0             3.8652E-01         0.0    
362882   12.962            1.0             3.8551E-01         0.0    
362883   14.375            1.0             3.8828E-01         0.0    
362884   10.446            1.0             3.8966E-01         0.0    
362885   18.82             1.0             3.8185E-01         0.0    
362886   12.568            1.0             3.8673E-01         0.0    
362887   15.689            1.0             3.8684E-01         0.0    
362888   13.55             1.0             3.8783E-01         0.0    
362889   13.609            1.0             3.8655E-01         0.0    
362890   12.943            1.0             3.8538E-01         0.0    
362891   14.405            1.0             3.8704E-01         0.0    
362892   10.431            1.0             3.8876E-01         0.0    
362893   18.834            1.0             3.7990E-01         0.0    
362894   12.562            1.0             3.8741E-01         0.0    
362895   15.695            1.0             3.8724E-01         0.0    
362896   0.92957           1.0             3.8024E-01         0.0    
362897   0.91954           1.0             3.8075E-01         0.0    
362898   0.84883           1.0             3.8087E-01         0.0    
362899   1.0123            1.0             3.7977E-01         0.0    
362900   0.69668           1.0             3.8338E-01         0.0    
362901   1.2947            1.0             3.7624E-01         0.0    
362902   0.87437           1.0             3.8133E-01         0.0    
362903   1.0298            1.0             3.8094E-01         0.0    
362904   0.92828           1.0             3.7931E-01         0.0    
362905   0.90919           1.0             3.8040E-01         0.0    
362906   0.85027           1.0             3.7918E-01         0.0    
362907   1.0105            1.0             3.7973E-01         0.0    
362908   0.69815           1.0             3.8434E-01         0.0    
362909   1.2941            1.0             3.7628E-01         0.0    
362910   0.87468           1.0             3.8029E-01         0.0    
362911   1.0282            1.0             3.8029E-01         0.0    
362912   0.92909           1.0             3.8095E-01         0.0    
362913   0.91667           1.0             3.7778E-01         0.0    
362914   0.85053           1.0             3.7620E-01         0.0    
362915   1.0075            1.0             3.8058E-01         0.0    
362916   0.69631           1.0             3.8213E-01         0.0    
362917   1.2855            1.0             3.8093E-01         0.0    
362918   0.87981           1.0             3.8264E-01         0.0    
362919   1.0366            1.0             3.7974E-01         0.0    
362920   0.018593          1.0             3.7059E-01         0.0    
362921   0.018339          1.0             3.7339E-01         0.0    
362922   0.01632           1.0             3.7105E-01         0.0    
362923   0.021055          1.0             3.7039E-01         0.0    
362924   0.013788          1.0             3.7302E-01         0.0    
362925   0.026139          1.0             3.6807E-01         0.0    
362926   0.017811          1.0             3.7105E-01         0.0    
362927   0.019935          1.0             3.7062E-01         0.0    
362928   0.018672          1.0             3.7112E-01         0.0    
362929   0.018371          1.0             3.7294E-01         0.0    
362930   0.016298          1.0             3.7037E-01         0.0    
362931   0.021128          1.0             3.7095E-01         0.0    
362932   0.013799          1.0             3.7516E-01         0.0    
362933   0.026126          1.0             3.6856E-01         0.0    
362934   0.017844          1.0             3.7058E-01         0.0    
362935   0.020073          1.0             3.7193E-01         0.0    
362936   0.018615          1.0             3.6802E-01         0.0    
362937   0.018399          1.0             3.7104E-01         0.0    
362938   0.016174          1.0             3.6778E-01         0.0    
362939   0.020948          1.0             3.6670E-01         0.0    
362940   0.013747          1.0             3.7766E-01         0.0    
362941   0.025907          1.0             3.6730E-01         0.0    
362942   0.017921          1.0             3.6632E-01         0.0    
362943   0.02              1.0             3.7456E-01         0.0    
362944   8.0508e-05        1.0             3.6696E-01         0.0    
362945   7.8861e-05        1.0             3.7042E-01         0.0    
362946   6.7131e-05        1.0             3.7051E-01         0.0    
362947   9.5427e-05        1.0             3.6890E-01         0.0    
362948   5.9662e-05        1.0             3.7172E-01         0.0    
362949   0.00011271        1.0             3.6689E-01         0.0    
362950   7.8682e-05        1.0             3.7316E-01         0.0    
362951   8.4207e-05        1.0             3.7358E-01         0.0    
362952   8.0176e-05        1.0             3.6784E-01         0.0    
362953   7.9331e-05        1.0             3.7002E-01         0.0    
362954   6.7158e-05        1.0             3.6543E-01         0.0    
362955   9.596e-05         1.0             3.6962E-01         0.0    
362956   5.9604e-05        1.0             3.7065E-01         0.0    
362957   0.00011261        1.0             3.6490E-01         0.0    
362958   7.8638e-05        1.0             3.7064E-01         0.0    
362959   8.4395e-05        1.0             3.6987E-01         0.0    
362960   8.1112e-05        1.0             3.7102E-01         0.0    
362961   8.0212e-05        1.0             3.7325E-01         0.0    
362962   6.7163e-05        1.0             3.6445E-01         0.0    
362963   9.6737e-05        1.0             3.6822E-01         0.0    
362964   5.9673e-05        1.0             3.6707E-01         0.0    
362965   0.00011314        1.0             3.6745E-01         0.0    
362966   7.941e-05         1.0             3.6980E-01         0.0    
362967   8.3784e-05        1.0             3.7329E-01         0.0    
362968   2.606e-09         1.0             4.4018E-01         0.0    
362969   2.6117e-09        1.0             4.0874E-01         0.0    
362970   1.8904e-09        1.0             4.3600E-01         0.0    
362971   3.4707e-09        1.0             4.5501E-01         0.0    
362972   1.929e-09         1.0             4.4734E-01         0.0    
362973   3.4653e-09        1.0             4.2729E-01         0.0    
362974   2.5724e-09        1.0             4.1310E-01         0.0    
362975   2.5707e-09        1.0             4.2465E-01         0.0    
362976   2.5098e-09        1.0             4.2772E-01         0.0    
362977   2.4921e-09        1.0             4.4257E-01         0.0    
362978   1.9702e-09        1.0             4.3480E-01         0.0    
362979   3.3754e-09        1.0             4.2882E-01         0.0    
362980   1.9093e-09        1.0             4.1576E-01         0.0    
362981   3.5887e-09        1.0             4.3304E-01         0.0    
362982   2.4592e-09        1.0             4.2081E-01         0.0    
362983   2.5793e-09        1.0             4.4731E-01         0.0    
362984   2.6104e-09        1.0             4.3323E-01         0.0    
362985   2.4459e-09        1.0             4.3655E-01         0.0    
362986   1.986e-09         1.0             4.2417E-01         0.0    
362987   3.5054e-09        1.0             4.2662E-01         0.0    
362988   1.9407e-09        1.0             4.2920E-01         0.0    
362989   3.5569e-09        1.0             4.3139E-01         0.0    
362990   2.4452e-09        1.0             4.3024E-01         0.0    
362991   2.6547e-09        1.0             4.4925E-01         0.0    
343279   519540.0          1.0             4.4136E-01         0.0    
343281   519450.0          1.0             4.8270E-01         0.0    
343283   519430.0          1.0             7.5988E-02         0.0    
###################################################
# Pythia
423099   1.7234e+11        1.0             3.2059E-05         0.0    
423100   16715000000.0     1.0             2.8804E-05         0.0    
423101   1396500000.0      1.0             2.5309E-05         0.0    
423102   379540000.0       1.0             2.67056938015e-05  0.0    
423103   106210000.0       1.0             3.9427E-05         0.0    
423104   6704600.0         1.0             4.9492E-05         0.0    
423105   344260.0          1.0             5.5927E-05         0.0    
423106   23729.0           1.0             5.2929E-05         0.0    
423107   2286.9            1.0             3.5278E-05         0.0    
423110   3.3277            1.0             3.4256E-05         0.0    
423111   0.32495           1.0             3.0245E-05         0.0    
###################################################
# Sherpa
407013   28.573            1.0             3.0967E-01         0.0    
###################################################
# Powheg
342556   1.2791            1.0             3.2548E-02         0.0    
361603   1.2696            1.0             1.0000E+00         0.0    
361604   0.92318           1.0             1.0000E+00         0.0    
361605   0.54886           1.0             1.0000E+00         0.0    
361610   2.2763            1.0             1.0000E+00         0.0    
361611   3.944             1.0             1.0000E+00         0.0    
###################################################
# Powheg
361601   4.5108            1.0             1.0000E+00         0.0    
361602   2.778             1.0             1.0000E+00         0.0    
361607   3.2881            1.0             1.0000E+00         0.0    
361608   5.7746            1.0             1.0000E+00         0.0    
361609   10.095            1.0             1.0000E+00         0.0    
###################################################
# Powheg
361600   10.637            1.0             1.0000E+00         0.0    
361606   44.181            1.0             1.0000E+00         0.0    
###################################################
# Pythia
407309   0.034041          1.0             1.0000E+00         0.0    
###################################################
# Powheg
343212   0.002749987       1.0             1.0000E+00         0.0    
343213   0.002701973       1.0             1.0000E+00         0.0    
###################################################
# Sherpa
      
364303   0.92469           1.0             2.7990E-01         0.0     
364304   0.6224            1.0             1.0000E+00         0.0                           
364305   0.62253           1.0             1.0000E+00         0.0 
364302   0.923             1.0             1.4177E-01         0.0 
###################################################
# Sherpa
361063   12.805            0.91            1.0000E+00         0.0    
361064   1.8442            0.91            1.0000E+00         0.0    
361065   3.6254            0.91            1.0000E+00         0.0    
361066   2.5618            0.91            1.0000E+00         0.0    
361067   5.0248            0.91            1.0000E+00         0.0    
361068   13.998            0.91            1.0000E+00         0.0    
361069   0.025797          1.0             1.0000E+00         0.0    
361070   0.043004          1.0             1.0000E+00         0.0    
361071   0.042033          1.0             1.0000E+00         0.0    
361072   0.012216          1.0             1.0000E+00         0.0    
361073   0.020743          1.547           1.0000E+00         0.0    
361074   0.016161          0.91            1.0000E+00         0.0    
361075   0.011164          0.91            1.0000E+00         0.0    
361076   0.0061306         0.91            1.0000E+00         0.0    
361077   0.85422           0.91            1.0000E+00         0.0    
361078   0.37268           0.91            1.0000E+00         0.0    
361079   0.53739           0.91            1.0000E+00         0.0    
361080   0.050798          0.91            1.0000E+00         0.0    
#obsolet
#361081		1.
#361082		0.91	1.	1.
#361083		12.543		0.91	1.	1.
#361084				3.7583		0.91	1.	1.
#361085						7.4151		0.91 1. 1.
#361086								16.59	 0.91 0.14253 1.
#361087									 16.492	       0.91 0.28096 1.
361088   3.3964            0.91            1.0000E+00         0.0    
361089   0.65967           0.91            1.0000E+00         0.0    
# Improv
361091   24.893            0.91            1.0000E+00         0.0    
361092   24.898            0.91            1.0000E+00         0.0    
361093   11.5              0.91            1.0000E+00         0.0    
361094   3.4258            0.91            1.0000E+00         0.0    
361095   6.7758            0.91            1.0000E+00         0.0    
361096   16.433            0.91            1.4368E-01         0.0    
361097   16.436            0.91            2.8271E-01         0.0    
# HF fil
344422   0.89063           1.13            6.3370E-02         0.0    
344423   0.89048           1.13            9.3597E-01         0.0    
344424   0.46255           1.33            0.050321           0.0    
344425   0.4626            1.33            9.4893E-01         0.0    
344426   0.91815           1.33            5.0414E-02         0.0    
344427   0.9179            1.33            9.4860E-01         0.0    
344428   0.67499           1.31            5.2609E-02         0.0    
344429   0.67485           1.31            9.4596E-01         0.0    
344430   1.3845            1.31            5.2419E-02         0.0    
344431   1.3881            1.31            9.4614E-01         0.0    
# Systematic variations
363000   24.885                0.91     1.0000E+00  0.0                           
363001   24.885                0.91     1.0000E+00  0.0                           
363002   24.885                0.91     1.0000E+00  0.0                           
363003   24.885                0.91     1.0000E+00  0.0                           
363004   24.885                0.91     1.0000E+00  0.0                           
363005   24.885                0.91     1.0000E+00  0.0                           
363006   24.857                0.91     1.0000E+00  0.0                           
363007   24.857                0.91     1.0000E+00  0.0                           
363008   24.857                0.91     1.0000E+00  0.0                           
363009   24.857                0.91     1.0000E+00  0.0                           
363010   24.857                0.91     1.0000E+00  0.0                           
363011   24.857                0.91     1.0000E+00  0.0                           
363012   11.494                0.91     1.0000E+00  0.0                           
363013   11.494                0.91     1.0000E+00  0.0                           
363014   11.494                0.91     1.0000E+00  0.0                           
363015   11.494                0.91     1.0000E+00  0.0                           
363016   11.494                0.91     1.0000E+00  0.0                           
363017   11.494                0.91     1.0000E+00  0.0                           
363018   3.4234                0.91     1.0000E+00  0.0                           
363019   3.4234                0.91     1.0000E+00  0.0                           
363020   3.4234                0.91     1.0000E+00  0.0                           
363021   3.4234                0.91     1.0000E+00  0.0                           
363022   3.4234                0.91     1.0000E+00  0.0                           
363023   3.4234                0.91     1.0000E+00  0.0                           
363024   6.777                 0.91     1.0000E+00  0.0                           
363025   6.777                 0.91     1.0000E+00  0.0                           
363026   6.777                 0.91     1.0000E+00  0.0                           
363027   6.777                 0.91     1.0000E+00  0.0                           
363028   6.777                 0.91     1.0000E+00  0.0                           
363029   6.777                 0.91     1.0000E+00  0.0                           
363030   16.445                0.91     0.14307     0.0                           
363031   16.445                0.91     0.14307     0.0                           
363032   16.445                0.91     0.14307     0.0                           
363033   16.445                0.91     0.14307     0.0                           
363034   16.445                0.91     0.14307     0.0                           
363035   16.445                0.91     0.14307     0.0                           
363036   16.432                0.91     0.28207     0.0                           
363037   16.432                0.91     0.28207     0.0                           
363038   16.432                0.91     0.28207     0.0                           
363039   16.432                0.91     0.28207     0.0                           
363040   16.432                0.91     0.28207     0.0                           
363041   16.432                0.91     0.28207     0.0                           
363042   11.871            0.91            1.0000E+00         0.0    
363043   13.014            0.91            1.0000E+00         0.0    
363044   12.568            0.91            1.0000E+00         0.0    
363045   13.129            0.91            1.0000E+00         0.0    
363046   12.852            0.91            1.0000E+00         0.0    
363047   12.411            0.91            1.0000E+00         0.0    
363048   1.7919            0.91            1.0000E+00         0.0    
363049   1.8676            0.91            1.0000E+00         0.0    
363050   1.714             0.91            1.0000E+00         0.0    
363051   2.0374            0.91            1.0000E+00         0.0    
363052   1.8128            0.91            1.0000E+00         0.0    
363053   1.8813            0.91            1.0000E+00         0.0    
363054   3.5153            0.91            1.0000E+00         0.0    
363055   3.6815            0.91            1.0000E+00         0.0    
363056   3.3763            0.91            1.0000E+00         0.0    
363057   3.9994            0.91            1.0000E+00         0.0    
363058   3.5853            0.91            1.0000E+00         0.0    
363059   3.6952            0.91            1.0000E+00         0.0    
363060   2.4854            0.91            1.0000E+00         0.0    
363061   2.5933            0.91            1.0000E+00         0.0    
363062   2.3688            0.91            1.0000E+00         0.0    
363063   2.8265            0.91            1.0000E+00         0.0    
363064   2.5286            0.91            1.0000E+00         0.0    
363065   2.6095            0.91            1.0000E+00         0.0    
363066   4.8875            0.91            1.0000E+00         0.0    
363067   5.1038            0.91            1.0000E+00         0.0    
363068   4.6719            0.91            1.0000E+00         0.0    
363069   5.5679            0.91            1.0000E+00         0.0    
363070   4.9774            0.91            1.0000E+00         0.0    
363071   5.1285            0.91            1.0000E+00         0.0    
363072   14.071            0.91            1.0000E+00         0.0    
363073   14.05             0.91            1.0000E+00         0.0    
363074   13.565            0.91            1.0000E+00         0.0    
363075   14.32             0.91            1.0000E+00         0.0    
363076   13.901            0.91            1.0000E+00         0.0    
363077   14.321            0.91            1.0000E+00         0.0    
363078   0.021838          0.91            1.0000E+00         0.0    
363079   0.019364          0.91            1.0000E+00         0.0    
363080   0.015917          0.91            1.0000E+00         0.0    
363081   0.028166          0.91            1.0000E+00         0.0    
363082   0.016874          0.91            1.0000E+00         0.0    
363083   0.026658          0.91            1.0000E+00         0.0    
363084   0.87416           0.91            1.0000E+00         0.0    
363085   0.82134           0.91            1.0000E+00         0.0    
363086   0.65267           0.91            1.0000E+00         0.0    
363087   1.1621            0.91            1.0000E+00         0.0    
363088   0.68686           0.91            1.0000E+00         0.0    
363089   1.1268            0.91            1.0000E+00         0.0    
363090   3.4357            0.91            1.0000E+00         0.0    
363091   3.3446            0.91            1.0000E+00         0.0    
363092   3.0034            0.91            1.0000E+00         0.0    
363093   3.9782            0.91            1.0000E+00         0.0    
363094   3.3737            0.91            1.0000E+00         0.0    
363095   3.4909            0.91            1.0000E+00         0.0    
363096   0.6679            0.91            1.0000E+00         0.0    
363097   0.64963           0.91            1.0000E+00         0.0    
363098   0.59691           0.91            1.0000E+00         0.0    
363099   0.75344           0.91            1.0000E+00         0.0    
363100   0.6567            0.91            1.0000E+00         0.0    
363101   0.67218           0.91            1.0000E+00         0.0    
363291   1.8709            1.0             1.0000E+00         0.0    
363292   1.8065            0.91            1.0000E+00         0.0    
363293   3.679             0.91            1.0000E+00         0.0    
363294   3.5601            0.91            1.0000E+00         0.0    
363295   2.5947            0.91            1.0000E+00         0.0    
363296   2.5035            0.91            1.0000E+00         0.0    
363297   5.0968            0.91            1.0000E+00         0.0    
363298   4.9281            0.91            1.0000E+00         0.0    
363299   14.185            0.91            1.0000E+00         0.0    
363300   13.747            0.91            1.0000E+00         0.0    
363484   13.245            0.91            1.0000E+00         0.0    
363485   12.353            0.91            1.0004             0.0    
###################################################
# Sherpa
363490   1.2561            1.0             1.0000E+00         0.0    
363491   4.5877            1.0             1.0000E+00         0.0    
363492   12.466            1.0             1.0000E+00         0.0    
363493   3.2286            1.0             1.0000E+00         0.0    
363494   0.60368           1.0             1.0000E+00         0.0    
# And di
363355   15.567            1.0             2.7978E-01         0.0    
363356   15.561            1.0             1.4089E-01         0.0    
363357   6.7874            1.0             1.0000E+00         0.0    
363358   3.433             1.0             1.0000E+00         0.0    
363359   24.71             1.0             1.0000E+00         0.0    
363360   24.725            1.0             1.0000E+00         0.0    
363489   11.42             1.0             1.0000E+00         0.0    
###################################################
# Sherpa
364242   0.007196          1.0             1.0000E+00         0.0    
364243   0.0017973         1.0             1.0000E+00         0.0    
364244   0.003536          1.0             1.0000E+00         0.0    
364245   0.00018802        1.0             1.0000E+00         0.0    
364246   0.0016708         1.0             4.4676E-01         0.0    
364247   1.456e-05         1.0             1.0000E+00         0.0    
364248   0.00038494        1.0             2.2372E-01         0.0    
364249   0.00038605        1.0             4.4456E-01         0.0    
364250   1.2519            1.0             1.0000E+00         0.0    
364253   4.5784            1.0             1.0000E+00         0.0    
364254   12.5              1.0             1.0                0.0    
364255   3.2327            1.0             1.0                0.0    
345705   0.0099556         1.0             1.0000E+00	      0.0
345706   0.010091          1.0             1.0000E+00	         0.0
345723   0.0071034         1.0             1.0000E+00		    0.0
364251   0.35274           1.0             1.2759E-01         0.0
364252   0.061740          1.0             1.0                0.0
# Very l
364288   1.4555            1.0             1.0000E+00         0.0    
364289   2.9664            1.0             1.0000E+00         0.0    
364290   0.17337           1.0             1.0000E+00         0.0    
###################################################
# Sherpa
361620   0.008343          1.0             1.0000E+00         0.0    
361621   0.001734          1.0             1.0000E+00         0.0    
361622   0.0034299         1.0             1.0000E+00         0.0    
361623   0.00021783        1.0             1.0000E+00         0.0    
361624   0.0019248         1.0             4.4448E-01         0.0    
361625   1.7059e-05        1.0             1.0000E+00         0.0    
361626   0.00044125        1.0             2.2545E-01         0.0    
361627   0.0004453         1.0             4.4818E-01         0.0    
407311   0.00010246        1.0             1.0000E+00         0.0    
407312   0.00056863        1.0             1.0000E+00         0.0    
407313   0.0043658         1.0             1.0000E+00         0.0    
407314   0.015757          1.0             1.0000E+00         0.0    
407315   0.0058139         1.0             1.0000E+00         0.0    
363507   0.017047          1.0             4.3938E-01         0.0
363508   0.00038998        1.0             1.0000E+00         0.0
363509   0.011815          1.0             2.2058E-01         0.0
364283   0.010451          1.0             1.0000E+00         0.0
364284   0.046921          1.0             1.0000E+00         0.0
364285   0.11612           1.0             1.0000E+00         0.0
364287   0.040825          1.0             1.0000E+00         0.0
###################################################
# Sherpa
301535   52.723            1.0             1.0000E+00         0.0    
301536   52.724            1.0             1.0000E+00         0.0    
304776   52.708            1.0             1.0000E+00         0.0    
301887   200.75            1.0             1.0000E+00         0.0    
301888   200.91            1.0             1.0000E+00         0.0    
301889   200.78            1.0             1.0000E+00         0.0    
301890   15.329            1.0             1.0000E+00         0.0    
301891   1.5282            1.0             1.0000E+00         0.0    
301892   0.24155           1.0             1.0000E+00         0.0    
301893   15.272            1.0             1.0000E+00         0.0    
301894   1.5235            1.0             1.0000E+00         0.0    
301895   0.24183           1.0             1.0000E+00         0.0    
301896   15.297            1.0             1.0000E+00         0.0    
301897   1.529             1.0             1.0000E+00         0.0    
301898   0.2426            1.0             1.0000E+00         0.0    
301899   5.2357            1.0             1.0000E+00         0.0    
301900   0.38473           1.0             1.0000E+00         0.0    
301901   0.047126          1.0             1.0000E+00         0.0    
301902   5.2419            1.0             1.0000E+00         0.0    
301903   0.38567           1.0             1.0000E+00         0.0    
301904   0.047195          1.0             1.0000E+00         0.0    
301905   5.249             1.0             1.0000E+00         0.0    
301906   0.38482           1.0             1.0000E+00         0.0    
301907   0.047025          1.0             1.0000E+00         0.0    
301908   4.0365            1.0             1.0000E+00         0.0    
301909   0.97151           1.0             1.0000E+00         0.0    
301910   0.17115           1.0             1.0000E+00         0.0    
###################################################
# Sherpa
364500   57.619            1.0             1.0000E+00         0.0    
364501   34.59             1.0             1.0000E+00         0.0    
364502   6.2856            1.0             1.0000E+00         0.0    
364503   0.49186           1.0             1.0000E+00         0.0    
364504   0.062987          1.0             1.0000E+00         0.0    
364505   57.701            1.0             1.0000E+00         0.0    
364506   34.588            1.0             1.0000E+00         0.0    
364507   6.2853            1.0             1.0000E+00         0.0    
364508   0.49392           1.0             1.0000E+00         0.0    
364509   0.06308           1.0             1.0000E+00         0.0    
364510   57.619            1.0             1.0000E+00         0.0    
364511   34.638            1.0             1.0000E+00         0.0    
364512   6.2964            1.0             1.0000E+00         0.0    
364513   0.49503           1.0             1.0000E+00         0.0    
364514   0.063417          1.0             1.0000E+00         0.0    
364517   5.2576            1.0             1.0000E+00         0.0    
364518   1.339             1.0             1.0000E+00         0.0    
364519   0.24448           1.0             1.0000E+00         0.0    
364521   199.27            1.0             1.0000E+00         0.0    
364522   134.42            1.0             1.0000E+00         0.0    
364523   19.077            1.0             1.0000E+00         0.0    
364524   1.9212            1.0             1.0000E+00         0.0    
364525   0.29742           1.0             1.0000E+00         0.0    
364526   199.44            1.0             1.0000E+00         0.0    
364527   134.4             1.0             1.0000E+00         0.0    
364528   19.133            1.0             1.0000E+00         0.0    
364529   1.9221            1.0             1.0000E+00         0.0    
364530   0.29763           1.0             1.0000E+00         0.0    
364531   199.4             1.0             1.0000E+00         0.0    
364532   134.44            1.0             1.0000E+00         0.0    
364533   19.126            1.0             1.0000E+00         0.0    
364534   1.9283            1.0             1.0000E+00         0.0    
364535   0.29736           1.0             1.0000E+00         0.0    
###################################################
# Sherpa
407022   0.0055432         1.0             1.0000E+00         0.0    
407023   0.0056056         1.0             1.0000E+00         0.0    
407024   0.0055178         1.0             1.0000E+00         0.0    
407025   0.0019024         1.0             1.0000E+00         0.0    
407026   0.0019031         1.0             1.0000E+00         0.0    
407027   0.0018934         1.0             1.0000E+00         0.0    
407028   0.0027704         1.0             1.0000E+00         0.0    
###################################################
# Pythia
361000   78420000000.0     1.0             9.7565E-01         0.0    
361001   78420000000.0     1.0             2.4309E-02         0.0    
361002   2433400000.0      1.0             9.9490E-03         0.0    
361003   26454000.0        1.0             1.1774E-02         0.0    
361004   254640.0          1.0             1.3453E-02         0.0    
361005   4553.6            1.0             1.4592E-02         0.0    
361006   257.52            1.0             9.5116E-03         0.0    
361007   16.214            1.0             1.1131E-02         0.0    
361008   0.62505           1.0             1.0176E-02         0.0    
361009   0.01964           1.0             1.2075E-02         0.0    
361010   0.0011961         1.0             5.8977E-03         0.0    
361011   4.226e-05         1.0             2.6780E-03         0.0    
361012   1.0367e-06        1.0             4.2645E-04         0.0    
361020   78420000000.0     1.0             9.7550E-01         0.0    
361021   78420000000.0     1.0             6.7143E-04         0.0    
361022   2433200000.0      1.0             3.3423E-04         0.0    
361023   26454000.0        1.0             3.2016E-04         0.0    
361024   254630.0          1.0             5.3138E-04         0.0    
361025   4553.5            1.0             9.2409E-04         0.0    
361026   257.53            1.0             9.4277E-04         0.0    
361027   16.215            1.0             3.9280E-04         0.0    
361028   0.62503           1.0             1.0176E-02         0.0    
361029   0.019639          1.0             1.2076E-02         0.0    
361030   0.0011962         1.0             5.9087E-03         0.0    
361031   4.2259e-05        1.0             2.6761E-03         0.0    
361032   1.0367e-06        1.0             4.2592E-04         0.0    
427000   78420000000.0     1.0             4.4729E-04         0.0    
427030   78420000000.0     1.0             2.0452E-05         0.0    
427031   31534000000.0     1.0             4.4998E-05         0.0    
427032   2433200000.0      1.0             1.9657E-04         0.0    
427033   26453000.0        1.0             4.6841E-04         0.0    
427034   254630.0          1.0             8.1403E-04         0.0    
###################################################
# Powheg
426001   4.1555e+11        1.0             5.6076E-03         0.0    
426002   48424000000.0     1.0             4.8428E-04         0.0    
426003   1897400000.0      1.0             1.5582E-04         0.0    
426004   173980000.0       1.0             1.8792E-05         0.0    
426005   5226800.0         1.0             1.5182E-05         0.0    
426006   275720.0          1.0             8.3836E-06         0.0    
426007   26340.0           1.0             6.7108E-06         0.0    
426008   77.306            1.0             8.3388E-05         0.0    
426009   2.7468            1.0             9.1107E-05         0.0    
###################################################
# Higgs
341000   0.06881496        1.4551719568    1.0                0.0                           
341001   0.00872602        0.979306020067  1.0                0.0         
341067   0.0025297         1.0             1.0                0.0    
341068   0.0013788         1.0             1.0                0.0    
341069   0.00091822        1.26263858335   1.0                0.0    
341079   0.990209          1.0             0.4915             0.0    
341080   0.084843          1.0             0.51025            0.0    
341081   0.00115938        1.0             1.0                0.0    
341100   0.20533           1.0             1.0                0.0    
341101   0.069326          1.0             1.0                0.0    
341102   0.034769          1.0             1.0                0.0    
341122   1.90820026        1.4546899841    0.12277            0.0    
341123   1.90820026        1.45464180439   0.4548             0.0    
341124   1.90819703        1.45464180439   0.42194            0.0    
341155   0.2420117         0.978768965607  0.12271            0.0    
341156   0.24201136        0.978768965607  0.45539            0.0    
341157   0.24201165        0.978768965607  0.42191            0.0    
341177   0.5085            1.0             1.0                0.0    
341178   0.03318904        1.0             1.0                0.0    
341179   0.03507468        1.0             1.0                0.0    
341181   0.05386064        1.0             1.0                0.0    
341182   0.05435109        1.0             1.0                0.0    
341195   0.00661227        1.45464180439   1.0                0.0    
341206   0.0008525         0.962827857271  1.0                0.0    
341225   1.90819699        1.45464180439   0.39394            0.0    
341254   0.24194885        0.979024632343  0.41699            0.0    
341270   0.5085            1.0             0.43929            0.0    
341271   0.5085            1.0             0.45517            0.0    
341421   0.00133517        1.0             1.0                0.0    
341422   0.01260673        1.0             0.43721            0.0    
341423   0.00133477        1.0             1.0                0.0    
341424   0.01266394        1.0             0.43691            0.0    
341425   0.0081733828      1.0             1.0                0.0    
341426   0.0774086         1.0             0.43638            0.0    
341427   0.00119259351     1.0             1.0                0.0    
341428   0.01132663        1.0             0.43882            0.0    
341429   0.0019265216      1.0             1.0                0.0    
341430   0.01829542        1.0             0.43565            0.0    
341431   0.0019265216      1.0             1.0                0.0    
341432   0.01828382        1.0             0.43778            0.0    
341433   0.01202130631     1.0             1.0                0.0    
341434   0.11404024        1.0             0.43909            0.0    
341435   0.00192665752     1.0             1.0                0.0    
341436   0.01829757        1.0             0.43823            0.0    
341445   0.00469435        1.45493093053   1.0                0.0    
341446   0.00059569        0.978436798413  1.0000E+00         0.0    
341447   0.00017831        1.0             1.0                0.0    
341448   4.6193e-05        1.7118703743    1.0                0.0    
341463   0.00097071        1.0             0.10046            0.0    
341471   0.00812661        1.45488273486   1.0                0.0    
341488   0.00103101        0.978615629651  1.0000E+00         0.0    
341505   0.00361205        1.4547863531    1.0                0.0    
341518   0.00045838        0.978283566507  1.0000E+00         0.0    
341564   17.424246         1.45440095371   1.0                0.0    
341565   17.42020851       1.454738167     0.19987            0.0    
341566   2.2097946         0.978641182307  1.0000E+00         0.0    
341947   0.015767          1.0             0.010256           0.0    
341964   0.00029076        1.0             1.0                0.0    
